source_node,target_table,target_column,transformation_logic,confidence_score,reasoning
/Session/Data/RiskData/LocationDetails/ZipCode,SILVER.RISK,RISK_ZIP,,0.9,Direct mapping from ZipCode to RISK_ZIP
/Session/Data/RiskData/LocationDetails/Country,SILVER.RISK,RISK_COUNTRY,,0.9,Direct mapping from Country to RISK_COUNTRY
/Session/Data/CoverageData/CoverageRecord/CoverageIdentifier,SILVER.COVERAGE,COVERAGE_ID,,0.9,Direct mapping from CoverageIdentifier to COVERAGE_ID
/Session/Data/CoverageData/CoverageRecord/RiskIdentifier,SILVER.COVERAGE,RISK_ID,,0.9,Direct mapping from RiskIdentifier to RISK_ID
/Session/Data/CoverageData/CoverageRecord/CoverageSymbol,SILVER.COVERAGE,COVERAGE_CODE,,0.9,Direct mapping from CoverageSymbol to COVERAGE_CODE
/Session/Data/CoverageData/CoverageRecord/CoverageDescription,SILVER.COVERAGE,COVERAGE_NAME,,0.9,Direct mapping from CoverageDescription to COVERAGE_NAME
/Session/Data/CoverageData/CoverageRecord/CoverageClass,SILVER.COVERAGE,COVERAGE_TYPE,,0.9,Direct mapping from CoverageClass to COVERAGE_TYPE
/Session/Data/CoverageData/CoverageRecord/MaxLimit,SILVER.COVERAGE,COVERAGE_LIMIT,,0.9,Direct mapping from MaxLimit to COVERAGE_LIMIT
/Session/Data/CoverageData/CoverageRecord/CoverageDeductible,SILVER.COVERAGE,COVERAGE_DEDUCTIBLE,,0.9,Direct mapping from CoverageDeductible to COVERAGE_DEDUCTIBLE
/Session/Data/CoverageData/CoverageRecord/CoverageBasis,SILVER.COVERAGE,COVERAGE_BASIS,,0.9,Direct mapping from CoverageBasis to COVERAGE_BASIS
/Session/Data/CoverageData/CoverageRecord/CoinsurancePercent,SILVER.COVERAGE,COINSURANCE_PERCENTAGE,,0.9,Direct mapping from CoinsurancePercent to COINSURANCE_PERCENTAGE
/Session/Data/CoverageData/CoverageRecord/CoveragePremium,SILVER.COVERAGE,COVERAGE_PREMIUM,,0.9,Direct mapping from CoveragePremium to COVERAGE_PREMIUM
/Session/Data/CoverageData/CoverageRecord/CoverageStartDate,SILVER.COVERAGE,EFFECTIVE_DATE,,0.9,Direct mapping from CoverageStartDate to EFFECTIVE_DATE
/Session/Data/CoverageData/CoverageRecord/CoverageEndDate,SILVER.COVERAGE,EXPIRATION_DATE,,0.9,Direct mapping from CoverageEndDate to EXPIRATION_DATE
/Session/Data/CoverageData/CoverageRecord/IsMandatory,SILVER.COVERAGE,IS_MANDATORY,,0.9,Direct mapping from IsMandatory to IS_MANDATORY
/Session/Data/PaymentData/PaymentIdentifier,SILVER.PAYMENT,PAYMENT_ID,,0.9,Direct mapping from PaymentIdentifier to PAYMENT_ID
/Session/Data/PaymentData/PaymentNumber,SILVER.PAYMENT,PAYMENT_NUMBER,,0.9,Direct mapping from PaymentNumber to PAYMENT_NUMBER
/Session/Data/PaymentData/TransactionType,SILVER.PAYMENT,PAYMENT_TYPE,,0.9,Direct mapping from TransactionType to PAYMENT_TYPE
/Session/Data/PaymentData/PaymentMode,SILVER.PAYMENT,PAYMENT_METHOD,,0.9,Direct mapping from PaymentMode to PAYMENT_METHOD
/Session/Data/PaymentData/StatusDescription,SILVER.PAYMENT,PAYMENT_STATUS,,0.9,Direct mapping from StatusDescription to PAYMENT_STATUS
/Session/Data/PaymentData/ScheduledDate,SILVER.PAYMENT,PAYMENT_DATE,,0.9,Direct mapping from ScheduledDate to PAYMENT_DATE
/Session/Data/PaymentData/TransactionAmount,SILVER.PAYMENT,PAYMENT_AMOUNT,,0.9,Direct mapping from TransactionAmount to PAYMENT_AMOUNT
/Session/Data/PaymentData/BillingPlan,SILVER.PAYMENT,PAYMENT_TERM,,0.9,Direct mapping from BillingPlan to PAYMENT_TERM
/Session/Data/PaymentData/TotalInstallments,SILVER.PAYMENT,TOTAL_INSTALLMENTS,,0.9,Direct mapping from TotalInstallments to TOTAL_INSTALLMENTS
/Session/Data/PaymentData/PaymentAccountInfo/NameOnAccount,SILVER.PAYMENT,ACCOUNT_HOLDER_NAME,,0.9,Direct mapping from NameOnAccount to ACCOUNT_HOLDER_NAME
/Session/Data/PaymentData/PaymentAccountInfo/FinancialInstitution,SILVER.PAYMENT,BANK_NAME,,0.9,Direct mapping from FinancialInstitution to BANK_NAME
/Session/Data/PaymentData/PaymentAccountInfo/AccountNumber,SILVER.PAYMENT,ACCOUNT_NUMBER,,0.9,Direct mapping from AccountNumber to ACCOUNT_NUMBER
/Session/Data/PaymentData/PaymentAccountInfo/RoutingNumber,SILVER.PAYMENT,ROUTING_NUMBER,,0.9,Direct mapping from RoutingNumber to ROUTING_NUMBER
/Session/Data/PaymentData/PaymentAccountInfo/AccountType,SILVER.PAYMENT,CARD_TYPE,,0.9,Direct mapping from AccountType to CARD_TYPE
